Date;gr;tmin;tmax;pr;pe
30.07.2001T00:00:00+00:00;0.0001136567;36.5;28;0;0.0026167042
31.07.2001T00:00:00+00:00;8.846326E-005;36.7;26;0;0.0026167042
01.08.2001T00:00:00+00:00;6.962828E-005;31.1;25;0;0.0026167042
02.08.2001T00:00:00+00:00;5.63013E-005;30.1;24;0;0.0026167042
03.08.2001T00:00:00+00:00;5.310708E-005;27;23.7;0.168798875;0.0026167042
04.08.2001T00:00:00+00:00;0.000581589;30;24;0.136318625;0.0026167042
05.08.2001T00:00:00+00:00;0.004682222;33.6;25;0.00098425;0.0026167042
06.08.2001T00:00:00+00:00;0.01087073;33;26;0.009350375;0.0026167042
07.08.2001T00:00:00+00:00;0.010182174;34;26;0;0.0026167042
08.08.2001T00:00:00+00:00;0.005559782;34.1;27;0;0.0026167042
09.08.2001T00:00:00+00:00;0.004361456;35.3;27;0;0.0026167042
10.08.2001T00:00:00+00:00;0.007693056;35.4;26;0.0098425;0.0026167042
11.08.2001T00:00:00+00:00;0.009782478;30;24;0.024704675;0.0026167042
12.08.2001T00:00:00+00:00;0.004925322;33.6;24;0.000295275;0.0026167042
13.08.2001T00:00:00+00:00;0.002091626;28.2;24;0;0.0026167042
14.08.2001T00:00:00+00:00;0.002818464;31.6;23;0.0358267;0.0026167042
15.08.2001T00:00:00+00:00;0.003888632;29.5;24;0.002263775;0.0026167042
16.08.2001T00:00:00+00:00;0.00205005;32.6;26;0.001476375;0.0026167042
17.08.2001T00:00:00+00:00;0.0010417714;34.4;26;0;0.0026167042
18.08.2001T00:00:00+00:00;0.0006152304;34.5;26;0.0007874;0.0026167042
19.08.2001T00:00:00+00:00;0.0003845826;34.1;27;0;0.0026167042
20.08.2001T00:00:00+00:00;0.0002416352;34.6;27;0;0.0026167042
21.08.2001T00:00:00+00:00;0.0001631354;34.3;26;0;0.0026167042
22.08.2001T00:00:00+00:00;0.0001189047;35.3;26;0;0.0026167042
23.08.2001T00:00:00+00:00;9.127918E-005;35.1;25.1;0;0.0026167042
24.08.2001T00:00:00+00:00;8.102746E-005;36.7;23;0.030807025;0.0026167042
25.08.2001T00:00:00+00:00;0.0001090821;28.2;24;0.0141732;0.0026167042
26.08.2001T00:00:00+00:00;0.0001080252;32.1;25;0.00098425;0.0026167042
27.08.2001T00:00:00+00:00;0.0001153463;30.6;24;0.0007874;0.0026167042
28.08.2001T00:00:00+00:00;0.0001008446;32.1;26;0.000295275;0.0026167042
29.08.2001T00:00:00+00:00;7.477622E-005;34.4;26.7;0;0.0026167042
30.08.2001T00:00:00+00:00;5.65498E-005;31.1;27;0.0007874;0.0028641732
31.08.2001T00:00:00+00:00;0.000044634;29;24;0.0106299;0.0028641732
01.09.2001T00:00:00+00:00;4.655476E-005;28.4;25;0.011122025;0.0028641732
02.09.2001T00:00:00+00:00;3.931348E-005;31;24;0.0007874;0.0028641732
03.09.2001T00:00:00+00:00;3.422826E-005;30.9;25;0.0007874;0.0028641732
04.09.2001T00:00:00+00:00;3.101972E-005;28.6;25;0.001476375;0.0028641732
05.09.2001T00:00:00+00:00;2.967484E-005;28.8;25;0.001476375;0.0028641732
06.09.2001T00:00:00+00:00;2.83769E-005;32;24.8;0.001476375;0.0028641732
07.09.2001T00:00:00+00:00;2.803046E-005;34.4;26;0.001476375;0.0028641732
08.09.2001T00:00:00+00:00;2.636772E-005;34.2;25;0.0007874;0.0028641732
09.09.2001T00:00:00+00:00;3.46919E-005;29.6;24;0.024704675;0.0028641732
10.09.2001T00:00:00+00:00;3.199238E-005;33;24.7;0;0.0028641732
11.09.2001T00:00:00+00:00;0.000030087;33;24;0;0.0028641732
12.09.2001T00:00:00+00:00;0.0002662404;29;24;0.033562925;0.0028641732
13.09.2001T00:00:00+00:00;0.0004888768;32.1;25;0.00098425;0.0028641732
14.09.2001T00:00:00+00:00;0.0006247144;33;25;0;0.0028641732
15.09.2001T00:00:00+00:00;0.0004531424;34.7;26;0;0.0028641732
16.09.2001T00:00:00+00:00;0.0003415484;34.5;26;0;0.0028641732
17.09.2001T00:00:00+00:00;0.0002292818;34.6;26;0;0.0028641732
18.09.2001T00:00:00+00:00;0.0001587065;35.3;26;0;0.0028641732
19.09.2001T00:00:00+00:00;0.000113984;34.8;26;0;0.0028641732
20.09.2001T00:00:00+00:00;8.654432E-005;34.1;25;0.0007874;0.0028641732
21.09.2001T00:00:00+00:00;0.000068527;34;24;0.0007874;0.0028641732
22.09.2001T00:00:00+00:00;5.594882E-005;28.3;24;0.0007874;0.0028641732
23.09.2001T00:00:00+00:00;4.664028E-005;30.8;24;0;0.0028641732
24.09.2001T00:00:00+00:00;3.953566E-005;33.1;24;0;0.0028641732
25.09.2001T00:00:00+00:00;3.405272E-005;33.6;25;0;0.0028641732
26.09.2001T00:00:00+00:00;2.96614E-005;33.5;24;0;0.0028641732
27.09.2001T00:00:00+00:00;2.60457E-005;33.4;26;0;0.0028641732
28.09.2001T00:00:00+00:00;2.293064E-005;32.7;23;0;0.0028641732
29.09.2001T00:00:00+00:00;2.047056E-005;33.1;23;0;0.0029869704
30.09.2001T00:00:00+00:00;1.8437262E-005;34;24;0;0.0029869704
01.10.2001T00:00:00+00:00;1.7261372E-005;33.8;25;0;0.0029869704
02.10.2001T00:00:00+00:00;1.5996754E-005;33.7;24;0;0.0029869704
03.10.2001T00:00:00+00:00;1.480309E-005;32;21.7;0.013877925;0.0029869704
04.10.2001T00:00:00+00:00;1.3956164E-005;28;21.7;0.01437005;0.0029869704
05.10.2001T00:00:00+00:00;1.3042912E-005;29.6;22.6;0.004035425;0.0029869704
06.10.2001T00:00:00+00:00;1.2227398E-005;32.1;24;0;0.0029869704
07.10.2001T00:00:00+00:00;1.1440512E-005;33.5;25;0;0.0029869704
08.10.2001T00:00:00+00:00;0.000010687;33.4;21;0;0.0029869704
09.10.2001T00:00:00+00:00;1.0151086E-005;23.7;21;0.031791275;0.0029869704
10.10.2001T00:00:00+00:00;9.572658E-006;30;21.5;0;0.0029869704
11.10.2001T00:00:00+00:00;9.087212E-006;31.3;24;0;0.0029869704
12.10.2001T00:00:00+00:00;8.610758E-006;31.9;23;0;0.0029869704
13.10.2001T00:00:00+00:00;8.182358E-006;32.1;23;0.0007874;0.0029869704
14.10.2001T00:00:00+00:00;7.74313E-006;32.3;24;0;0.0029869704
15.10.2001T00:00:00+00:00;7.347126E-006;31.3;25;0.0007874;0.0029869704
16.10.2001T00:00:00+00:00;7.01926E-006;32.4;24;0.0007874;0.0029869704
17.10.2001T00:00:00+00:00;6.700748E-006;28;22;0;0.0029869704
18.10.2001T00:00:00+00:00;6.431438E-006;27.7;21;0;0.0029869704
19.10.2001T00:00:00+00:00;6.16958E-006;27.1;22;0;0.0029869704
20.10.2001T00:00:00+00:00;5.962748E-006;30;23;0;0.0029869704
21.10.2001T00:00:00+00:00;5.737474E-006;31.3;23;0.0007874;0.0029869704
22.10.2001T00:00:00+00:00;5.525606E-006;31;23;0.010334625;0.0029869704
23.10.2001T00:00:00+00:00;5.32924E-006;27.2;23;0;0.0029869704
24.10.2001T00:00:00+00:00;5.086614E-006;25;21.9;0.01082675;0.0029869704
25.10.2001T00:00:00+00:00;4.879418E-006;29.1;22;0.009547225;0.0029869704
26.10.2001T00:00:00+00:00;4.67459E-006;29;23;0.00885825;0.0029869704
27.10.2001T00:00:00+00:00;1.2016486E-005;30.1;22;0.0484251;0.0029869704
28.10.2001T00:00:00+00:00;9.465902E-006;26;22;0.00177165;0.0029869704
29.10.2001T00:00:00+00:00;9.740848E-006;27;21;0;0.0029869704
30.10.2001T00:00:00+00:00;9.948472E-006;26.3;21;0.0007874;0.0027591864
31.10.2001T00:00:00+00:00;9.975692E-006;27.4;22;0.0007874;0.0027591864
01.11.2001T00:00:00+00:00;9.578264E-006;31;23.9;0.0007874;0.0027591864
02.11.2001T00:00:00+00:00;9.637314E-006;32.3;24;0;0.0027591864
03.11.2001T00:00:00+00:00;9.210436E-006;31.8;25;0.0007874;0.0027591864
04.11.2001T00:00:00+00:00;8.6002E-006;31.6;24;0;0.0027591864
05.11.2001T00:00:00+00:00;0.000008297;30.3;19;0.003051175;0.0027591864
06.11.2001T00:00:00+00:00;7.671262E-006;23;19.5;0.004822825;0.0027591864
07.11.2001T00:00:00+00:00;0.000007298;26.3;20;0;0.0027591864
08.11.2001T00:00:00+00:00;6.92645E-006;27.3;20;0;0.0027591864
09.11.2001T00:00:00+00:00;0.000006494;25.3;20;0;0.0027591864
10.11.2001T00:00:00+00:00;6.112314E-006;25.9;18;0;0.0027591864
11.11.2001T00:00:00+00:00;5.74431E-006;26;16;0;0.0027591864
12.11.2001T00:00:00+00:00;5.294372E-006;27;18;0;0.0027591864
13.11.2001T00:00:00+00:00;5.01364E-006;21.4;16;0.00374015;0.0027591864
14.11.2001T00:00:00+00:00;4.75071E-006;18.3;13;0.009350375;0.0027591864
15.11.2001T00:00:00+00:00;4.525158E-006;23.5;11;0.00098425;0.0027591864
16.11.2001T00:00:00+00:00;4.247906E-006;24.2;11;0;0.0027591864
17.11.2001T00:00:00+00:00;0.000004028;24.5;12;0;0.0027591864
18.11.2001T00:00:00+00:00;3.83488E-006;25;12;0;0.0027591864
19.11.2001T00:00:00+00:00;3.589332E-006;25.8;12;0;0.0027591864
20.11.2001T00:00:00+00:00;0.000003357;25;13;0;0.0027591864
21.11.2001T00:00:00+00:00;3.143792E-006;25;12;0;0.0027591864
22.11.2001T00:00:00+00:00;2.910524E-006;25;12;0;0.0027591864
23.11.2001T00:00:00+00:00;2.719668E-006;25;13;0;0.0027591864
24.11.2001T00:00:00+00:00;2.544814E-006;25.4;14;0;0.0027591864
25.11.2001T00:00:00+00:00;2.359362E-006;26.2;13;0;0.0027591864
26.11.2001T00:00:00+00:00;2.218646E-006;26;12;0;0.0027591864
27.11.2001T00:00:00+00:00;0.000002063;25.8;14;0;0.0027591864
28.11.2001T00:00:00+00:00;1.927506E-006;26.8;16;0;0.0027591864
29.11.2001T00:00:00+00:00;1.8257792E-006;26.8;18.7;0;0.0025346832
30.11.2001T00:00:00+00:00;1.7257244E-006;27;19;0;0.0025346832
01.12.2001T00:00:00+00:00;1.7810728E-006;28.1;20;0;0.0025346832
02.12.2001T00:00:00+00:00;1.7770728E-006;27.9;21;0;0.0025346832
03.12.2001T00:00:00+00:00;1.743389E-006;28.5;20;0;0.0025346832
04.12.2001T00:00:00+00:00;1.7282896E-006;28.2;20;0.0007874;0.0025346832
05.12.2001T00:00:00+00:00;1.7175552E-006;28.6;21;0.001476375;0.0025346832
06.12.2001T00:00:00+00:00;1.6926746E-006;24.3;13;0.009547225;0.0025346832
07.12.2001T00:00:00+00:00;1.6670874E-006;17;13;0.007775575;0.0025346832
08.12.2001T00:00:00+00:00;1.6343952E-006;20.6;15.9;0.001476375;0.0025346832
09.12.2001T00:00:00+00:00;1.6143682E-006;24.8;17;0;0.0025346832
10.12.2001T00:00:00+00:00;1.5924334E-006;18.1;16;0.0169291;0.0025346832
11.12.2001T00:00:00+00:00;1.5595832E-006;17.6;15;0.00177165;0.0025346832
12.12.2001T00:00:00+00:00;1.5205324E-006;19;15;0.003051175;0.0025346832
13.12.2001T00:00:00+00:00;1.4952506E-006;16.3;11;0.00177165;0.0025346832
14.12.2001T00:00:00+00:00;1.4702018E-006;15;11.9;0.001476375;0.0025346832
15.12.2001T00:00:00+00:00;1.4455622E-006;19.3;12.4;0;0.0025346832
16.12.2001T00:00:00+00:00;0.000001412;21.1;14.3;0;0.0025346832
17.12.2001T00:00:00+00:00;1.3958838E-006;19.8;15;0;0.0025346832
18.12.2001T00:00:00+00:00;1.3761548E-006;18.1;13.8;0.0007874;0.0025346832
19.12.2001T00:00:00+00:00;1.3534724E-006;18.5;13;0.0007874;0.0025346832
20.12.2001T00:00:00+00:00;1.3279456E-006;17.7;13;0;0.0025346832
21.12.2001T00:00:00+00:00;1.3096854E-006;20.1;13;0.0007874;0.0025346832
22.12.2001T00:00:00+00:00;1.2920878E-006;19.4;9;0;0.0025346832
23.12.2001T00:00:00+00:00;1.2708542E-006;20.3;7;0;0.0025346832
24.12.2001T00:00:00+00:00;1.2531454E-006;19.8;6;0;0.0025346832
25.12.2001T00:00:00+00:00;1.2354674E-006;21;7;0;0.0025346832
26.12.2001T00:00:00+00:00;0.000001215;19;13;0;0.0025346832
27.12.2001T00:00:00+00:00;0.000001192;19.1;14.2;0.0007874;0.0025346832
28.12.2001T00:00:00+00:00;1.1673214E-006;22.9;13;0;0.0025346832
29.12.2001T00:00:00+00:00;1.1486494E-006;20;11;0;0.0025346832
30.12.2001T00:00:00+00:00;1.125804E-006;20.6;13;0;0.0021838091
31.12.2001T00:00:00+00:00;1.103504E-006;19;14.6;0;0.0021838091
01.01.2002T00:00:00+00:00;1.1231822E-006;22;13;0;0.0021838091
02.01.2002T00:00:00+00:00;1.132741E-006;24;12;0;0.0021838091
03.01.2002T00:00:00+00:00;0.000001133;23.5;10;0;0.0021838091
04.01.2002T00:00:00+00:00;0.000001129;24.3;9;0;0.0021838091
05.01.2002T00:00:00+00:00;1.1219226E-006;24.1;10;0;0.0021838091
06.01.2002T00:00:00+00:00;1.11923E-006;23.1;10;0;0.0021838091
07.01.2002T00:00:00+00:00;1.1124728E-006;25;11;0;0.0021838091
08.01.2002T00:00:00+00:00;1.1077054E-006;24.5;11;0;0.0021838091
09.01.2002T00:00:00+00:00;1.0941026E-006;23.1;14;0.0007874;0.0021838091
10.01.2002T00:00:00+00:00;1.0875356E-006;22.3;16;0;0.0021838091
11.01.2002T00:00:00+00:00;1.0794658E-006;22.6;18;0.001279525;0.0021838091
12.01.2002T00:00:00+00:00;1.072832E-006;24.2;17;0.0007874;0.0021838091
13.01.2002T00:00:00+00:00;1.0688246E-006;25.6;17;0;0.0021838091
14.01.2002T00:00:00+00:00;1.0587444E-006;24.3;17;0;0.0021838091
15.01.2002T00:00:00+00:00;1.055258E-006;25.6;13.6;0;0.0021838091
16.01.2002T00:00:00+00:00;1.0487814E-006;26.6;19;0;0.0021838091
17.01.2002T00:00:00+00:00;1.0406172E-006;27.8;20;0;0.0021838091
18.01.2002T00:00:00+00:00;0.000001034;27.4;18;0;0.0021838091
19.01.2002T00:00:00+00:00;1.0186342E-006;27.1;16;0;0.0021838091
20.01.2002T00:00:00+00:00;1.011725E-006;18.1;14;0.001476375;0.0021838091
21.01.2002T00:00:00+00:00;9.981622E-007;19.4;14;0;0.0021838091
22.01.2002T00:00:00+00:00;0.000000995;18;14;0;0.0021838091
23.01.2002T00:00:00+00:00;9.895544E-007;15.4;11;0.002066925;0.0021838091
24.01.2002T00:00:00+00:00;0.000000977;14.3;11;0.004822825;0.0021838091
25.01.2002T00:00:00+00:00;9.728238E-007;13.8;11;0.002066925;0.0021838091
26.01.2002T00:00:00+00:00;9.626256E-007;13.1;10;0.00098425;0.0021838091
27.01.2002T00:00:00+00:00;9.571988E-007;13.3;10.7;0.001476375;0.0021838091
28.01.2002T00:00:00+00:00;9.506284E-007;16.2;11;0.0007874;0.0021838091
29.01.2002T00:00:00+00:00;9.44795E-007;17.7;13.9;0;0.0021838091
30.01.2002T00:00:00+00:00;0.000000941;16.8;13;0;0.0021838091
31.01.2002T00:00:00+00:00;9.301964E-007;19.1;12;0;0.001754019
01.02.2002T00:00:00+00:00;9.393096E-007;13.8;11.9;0.0027559;0.001754019
02.02.2002T00:00:00+00:00;9.36774E-007;14.5;11;0.001279525;0.001754019
03.02.2002T00:00:00+00:00;9.343394E-007;15.8;11;0;0.001754019
04.02.2002T00:00:00+00:00;9.307894E-007;16.2;12.7;0.00098425;0.001754019
05.02.2002T00:00:00+00:00;9.29317E-007;19.6;13.6;0.001476375;0.001754019
06.02.2002T00:00:00+00:00;9.216442E-007;21.1;15;0;0.001754019
07.02.2002T00:00:00+00:00;9.05738E-007;20.3;16;0.000492125;0.001754019
08.02.2002T00:00:00+00:00;9.023534E-007;23;18;0.0007874;0.001754019
09.02.2002T00:00:00+00:00;8.911344E-007;23.8;18;0.000492125;0.001754019
10.02.2002T00:00:00+00:00;8.859494E-007;21;15.6;0.0007874;0.001754019
11.02.2002T00:00:00+00:00;0.000000879;19.3;15.4;0.003051175;0.001754019
12.02.2002T00:00:00+00:00;8.665602E-007;16.9;15;0;0.001754019
13.02.2002T00:00:00+00:00;8.585888E-007;24.8;15;0.0007874;0.001754019
14.02.2002T00:00:00+00:00;8.483356E-007;20.7;18;0;0.001754019
15.02.2002T00:00:00+00:00;8.435848E-007;25.5;17;0;0.001754019
16.02.2002T00:00:00+00:00;8.341506E-007;25.1;17;0.0007874;0.001754019
17.02.2002T00:00:00+00:00;8.229072E-007;23.3;17;0.0007874;0.001754019
18.02.2002T00:00:00+00:00;8.05886E-007;27.3;17.9;0;0.001754019
19.02.2002T00:00:00+00:00;8.018492E-007;25.5;19;0;0.001754019
20.02.2002T00:00:00+00:00;7.987038E-007;23.5;19;0.0007874;0.001754019
21.02.2002T00:00:00+00:00;7.921766E-007;23.6;19;0.0007874;0.001754019
22.02.2002T00:00:00+00:00;7.854448E-007;24.4;19;0.0007874;0.001754019
23.02.2002T00:00:00+00:00;7.795666E-007;25.6;20;0;0.001754019
24.02.2002T00:00:00+00:00;7.751794E-007;24.6;20;0;0.001754019
25.02.2002T00:00:00+00:00;0.00000077;26.5;20;0;0.001754019
26.02.2002T00:00:00+00:00;7.600636E-007;24.6;21;0;0.001754019
27.02.2002T00:00:00+00:00;7.529498E-007;26.4;21;0.0007874;0.0019197015
28.02.2002T00:00:00+00:00;7.445216E-007;26.6;20;0;0.0019197015
01.03.2002T00:00:00+00:00;7.368568E-007;25.3;21;0.001279525;0.0019197015
02.03.2002T00:00:00+00:00;7.316872E-007;25.8;21;0.0007874;0.0019197015
03.03.2002T00:00:00+00:00;7.288714E-007;25;20;0.0007874;0.0019197015
04.03.2002T00:00:00+00:00;7.243608E-007;27.1;20;0;0.0019197015
05.03.2002T00:00:00+00:00;7.19481E-007;25;16;0.0027559;0.0019197015
06.03.2002T00:00:00+00:00;7.148912E-007;20;16;0.0007874;0.0019197015
07.03.2002T00:00:00+00:00;0.00000071;21.1;14;0;0.0019197015
08.03.2002T00:00:00+00:00;7.074386E-007;21.5;13;0;0.0019197015
09.03.2002T00:00:00+00:00;7.040624E-007;25.5;14;0;0.0019197015
10.03.2002T00:00:00+00:00;6.985466E-007;25.6;19;0;0.0019197015
11.03.2002T00:00:00+00:00;6.880786E-007;26.6;20;0.000295275;0.0019197015
12.03.2002T00:00:00+00:00;6.811166E-007;25;21;0;0.0019197015
13.03.2002T00:00:00+00:00;6.767264E-007;26.4;21;0.0007874;0.0019197015
14.03.2002T00:00:00+00:00;0.000000671;25.6;20;0.001476375;0.0019197015
15.03.2002T00:00:00+00:00;6.654698E-007;28.5;22;0.001476375;0.0019197015
16.03.2002T00:00:00+00:00;6.62865E-007;25.8;22;0.0007874;0.0019197015
17.03.2002T00:00:00+00:00;6.554746E-007;23.5;18;0.001476375;0.0019197015
18.03.2002T00:00:00+00:00;6.487364E-007;19.3;17;0.001476375;0.0019197015
19.03.2002T00:00:00+00:00;6.450902E-007;25.5;18;0.001279525;0.0019197015
20.03.2002T00:00:00+00:00;6.401352E-007;28.6;19.4;0;0.0019197015
21.03.2002T00:00:00+00:00;6.3581E-007;26.3;21.4;0.0007874;0.0019197015
22.03.2002T00:00:00+00:00;6.315892E-007;27.5;22;0;0.0019197015
23.03.2002T00:00:00+00:00;6.266536E-007;25.1;20;0.001476375;0.0019197015
24.03.2002T00:00:00+00:00;6.229428E-007;28.6;18;0.001476375;0.0019197015
25.03.2002T00:00:00+00:00;6.181886E-007;23.6;17;0.0007874;0.0019197015
26.03.2002T00:00:00+00:00;6.131518E-007;28.1;20.6;0.0007874;0.0019197015
27.03.2002T00:00:00+00:00;6.08699E-007;30.3;23;0;0.0019197015
28.03.2002T00:00:00+00:00;6.02456E-007;29.6;24;0.0007874;0.0019197015
29.03.2002T00:00:00+00:00;5.966192E-007;26.8;21;0;0.0019197015
30.03.2002T00:00:00+00:00;5.903146E-007;26.3;20;0.00098425;0.0022563977
31.03.2002T00:00:00+00:00;5.872008E-007;25;20;0;0.0022563977
01.04.2002T00:00:00+00:00;6.815302E-007;29.4;21;0;0.0022563977
02.04.2002T00:00:00+00:00;7.377718E-007;31.1;23;0;0.0022563977
03.04.2002T00:00:00+00:00;7.787558E-007;31;22;0.0007874;0.0022563977
04.04.2002T00:00:00+00:00;8.091608E-007;31.8;23.7;0.0062992;0.0022563977
05.04.2002T00:00:00+00:00;8.306386E-007;32.1;24;0;0.0022563977
06.04.2002T00:00:00+00:00;8.381732E-007;31.7;24;0;0.0022563977
07.04.2002T00:00:00+00:00;8.490746E-007;30.4;24;0;0.0022563977
08.04.2002T00:00:00+00:00;8.545882E-007;28.6;25;0.001279525;0.0022563977
09.04.2002T00:00:00+00:00;8.569118E-007;29.5;20;0;0.0022563977
10.04.2002T00:00:00+00:00;8.626328E-007;24.1;17;0.0007874;0.0022563977
11.04.2002T00:00:00+00:00;8.674224E-007;22.4;15;0.001476375;0.0022563977
12.04.2002T00:00:00+00:00;8.678046E-007;25.3;16;0;0.0022563977
13.04.2002T00:00:00+00:00;0.000000869;29.1;18.5;0;0.0022563977
14.04.2002T00:00:00+00:00;8.683592E-007;28.6;20.9;0.0007874;0.0022563977
15.04.2002T00:00:00+00:00;8.675846E-007;31.3;23;0;0.0022563977
16.04.2002T00:00:00+00:00;8.638486E-007;33;23.6;0;0.0022563977
17.04.2002T00:00:00+00:00;8.553038E-007;31.6;23;0.001476375;0.0022563977
18.04.2002T00:00:00+00:00;8.48261E-007;25.5;20;0.049507775;0.0022563977
19.04.2002T00:00:00+00:00;8.451178E-007;28.9;20.5;0.00177165;0.0022563977
20.04.2002T00:00:00+00:00;8.38679E-007;29.1;24.5;0;0.0022563977
21.04.2002T00:00:00+00:00;0.00000083;30.1;25;0.0007874;0.0022563977
22.04.2002T00:00:00+00:00;8.229124E-007;30.1;25;0.0007874;0.0022563977
23.04.2002T00:00:00+00:00;8.170764E-007;32.7;25;0.0007874;0.0022563977
24.04.2002T00:00:00+00:00;8.09515E-007;33;22;0;0.0022563977
25.04.2002T00:00:00+00:00;7.96775E-007;32.4;22;0.00255905;0.0022563977
26.04.2002T00:00:00+00:00;7.895426E-007;31.6;23.1;0;0.0022563977
27.04.2002T00:00:00+00:00;7.837114E-007;32.6;25.8;0;0.0022563977
28.04.2002T00:00:00+00:00;7.604202E-007;32.4;26;0;0.0022563977
29.04.2002T00:00:00+00:00;7.456604E-007;33.1;26;0.0007874;0.0030433891
30.04.2002T00:00:00+00:00;7.378486E-007;33.6;24;0;0.0030433891
01.05.2002T00:00:00+00:00;7.277864E-007;30.1;23;0.022736175;0.0030433891
02.05.2002T00:00:00+00:00;7.1564E-007;33;24.3;0;0.0030433891
03.05.2002T00:00:00+00:00;7.052816E-007;33.6;26;0;0.0030433891
04.05.2002T00:00:00+00:00;6.990898E-007;33.3;25;0;0.0030433891
05.05.2002T00:00:00+00:00;6.868616E-007;33;24;0;0.0030433891
06.05.2002T00:00:00+00:00;6.761206E-007;33.2;25;0;0.0030433891
07.05.2002T00:00:00+00:00;6.689204E-007;34.1;25;0.0007874;0.0030433891
08.05.2002T00:00:00+00:00;6.586074E-007;32.4;23.4;0.00177165;0.0030433891
09.05.2002T00:00:00+00:00;6.46689E-007;33.1;23;0.031791275;0.0030433891
10.05.2002T00:00:00+00:00;6.356038E-007;29;24;0.00531495;0.0030433891
11.05.2002T00:00:00+00:00;6.255004E-007;27;23;0.001476375;0.0030433891
12.05.2002T00:00:00+00:00;6.137324E-007;29.5;23.7;0.0070866;0.0030433891
13.05.2002T00:00:00+00:00;0.000000603;32.1;25.9;0.0007874;0.0030433891
14.05.2002T00:00:00+00:00;5.926646E-007;27.1;21;0.020964525;0.0030433891
15.05.2002T00:00:00+00:00;5.787148E-007;30;22.3;0;0.0030433891
